Unnamed: 0,bookId,title,author,series,description,genres,awards,characters,language,num_pages,num_ratings,num_reviews,avg_rating,year,series_name,series_vol
7513,7438,Naked Lunch,"William S. Burroughs,J.G. Ballard",,"WELCOME TO INTERZONE...,Say hello to Bradley the Buyer, the best narcotics agent in the business. Attend international playboy A.J.'s annual party, where the punch is to be treated with extreme caution. Meet Dr 'Fingers' Schafer, the Lobotomy Kid and his giant centipede. 'The Complete American De-anxietized Man'. And enter the dark and infernal mind of Bill Lee as he pursues his daily quest for the ultimate merchandise...,Provocative, influential, morbidly fascinating,,is an apocalyptic ride through the darker recesses of the human psyche.","Fiction,Classics,Literature,Novels,American,Contemporary,Thriller,Banned Books,20th Century,Science Fiction",,Unknown,English,201.0,86770.0,3649.0,3.46,1993,,
12208,12122,Naked Masks: Five Plays,"Luigi Pirandello,Eric Bentley",,"Five plays by Luigi Pirandello: Liola, It Is So! If You Think So, Henry IV, Six Characters In Search Of An Author, and Each In His Own Way.","Plays,Drama,Theatre,Fiction,Classics,Cultural,Italy,European Literature,Italian Literature,Literature,20th Century,Nobel Prize",,Unknown,English,386.0,360.0,16.0,4.11,1972,,
706,707,Naked Pictures of Famous People,Jon   Stewart,,"In these nineteen whip-smart essays, Jon Stewart takes on politics, religion, and celebrity with a seethingly irreverent wit, a brilliant sense of timing, and a palate for the obsurd -- and these one-of-a-kind forays into his hilarious world will expose you to all it's wickedly naked truths.","Humor,Nonfiction,Comedy,Writing,Essays,Short Stories,Politics,History,Religion,Literature,American,Biography",,Unknown,English,164.0,9513.0,480.0,3.59,1999,,
11548,11460,Naked Vinyl,Tim  O'Brien,,"Fun, contemporary and visually stunning, Naked Vinyl is guaranteed to act as a conversation piece, it lovingly brings together more than one hundred of the best album covers from that unique sub-genre of the music industry-the bachelor album. The collection focuses on the development of the \vinyl nude\ from the adult-oriented eroticism of the fifties to the brash exhibitionism of the seventies. Listings of artists, musicians, producers, lyricists and photographers accompany the cover art to create a sexy, stylish and contemporary collection of beautiful, sometimes tawdry, vinyl nudes.,The genre of record cover art holds a visual interest all its own. It holds appeal for record collectors and music enthusiasts, design and photography enthusiasts, and anyone with an eye for color, style, or beauty. Naked Vinyl features classic album cover art that brings together music, art and eroticism, displaying their playful character shamelessly to the world.",Art,,Unknown,English,256.0,27.0,2.0,3.74,2003,,
13338,13254,Name Dropping,Jane Heller,,"Pre-school teacher Nancy Stern is in a rut, spending her days with four-year-olds and her Saturday nights with a good book. Then another woman with the same name moves into her Manhattan apartment building...a Nancy Stern who lives in the penthouse...A Nancy Stern who's blond and leggy and has a stable of boyfriends...a Nancy Stern who interviews celebrities for glossy magazines. Now Nursery School Nancy is deluged with mail and phone calls and deliveries of flowers - all meant for the Glamorous Nancy. It's all too much to bear - until a man calls one night, intending to ask the other Nancy on a blind date. What follows is a raucous and romantic tale involving mix-ups, mistaken identity, and murder...","Womens Fiction,Chick Lit,Romance,Fiction,Humor,Contemporary Romance,Mystery,Contemporary,New York,Cozy Mystery",,Nancy Stern,English,323.0,806.0,66.0,3.51,2001,,
10226,10132,Namesakes,"Greg Cox,J.J. Abrams",Alias: The APO Series #9,"What's in a name? Apparently everything.A killer is targeting women in the Los Angeles area who share a name with Sydney Bristow's former aliases. Sydney wants the case, but she's already hot on the heels of a terrorist armed with a secret formula for a super-explosive.,While Sydney and Dixon try to prevent the terrorist from creating a man-made tsunami aimed at the United States, Weiss and Nadia are tasked with catching the Alias Killer. Jack and Vaughn quietly embark on their own investigation into the alias killings and begin to suspect that the murderer may be an ex-coworker resentful of Sydney for shutting down the shadow organization SD-6 years ago.,As Sydney struggles to stay focused and stop a ruthless man with mass destruction on his mind, she can't help but wonder, \Will APO find the Alias Killer before another one of my unsuspecting namesakes pays the price?\","Media Tie In,Tv,Spy Thriller,Espionage",,Unknown,English,341.0,89.0,4.0,3.93,2006,Alias: The APO Series,9
12886,12801,Napoleon and His Collaborators: The Making of a Dictatorship,Isser Woloch,,"The Eighteenth Brumaire, November 9, 1799: with France in political and economic turmoil, a group of disaffected politicians enlisted the talented general Napoleon Bonaparte to lead a coup d'etat and establish \confidence from below, authority from above.\ This is the story of how Napoleon managed his ascent from general of the Republic and first consul to dictator and conqueror of Europe. Napoleon did not vault into the imperial throne but moved toward dictatorship gradually; each assertion of new power came gilded with a veneer of legality and a rhetoric of commitment to the ideals of 1789. In this fashion Napoleon not only gained the upper hand over his partners of Brumaire but also retained their loyalty and services going forward. Far from shunting aside those collaborators, he put them to use in ways that satisfied their most emphatic needs: political security, material self-interest, social status, and the opportunity for high-level public service.","History,European History",,Unknown,English,304.0,33.0,3.0,3.52,2002,,
13604,13520,Narcissus and Goldmund,"Hermann Hesse,Ursule Molinaro",,"Hesse's novel of two medieval men, one quietly content with his religion and monastic life, the other in fervent search of more worldly salvation. This conflict between flesh and spirit, between emotional and contemplative man, was a life study for Hesse. It is a theme that transcends all time. The Hesse Phenomenon \has turned into a vogue, the vogue into a torrent. . .He has appealed both to. . . an underground and to an establishment. . . and to the disenchanted young sharing his contempt for our industrial civilization.\--","Fiction,Classics,Philosophy,European Literature,German Literature,Literature,Novels,Cultural,Germany,Historical,Historical Fiction,20th Century,Nobel Prize",Schlegel-Tieck Prize Nominee for Leila Vennewitz 1994,Unknown,English,320.0,47489.0,2095.0,4.22,1984,,
19917,19850,Naruni Wave 2,Carmen Bellaire,Rifts Dimension  #8,Unknown,"Games,Role Playing Games",,Unknown,Unknown,96.0,22.0,0.0,3.86,2003,Rifts Dimension,8
18373,18302,"Naruto Anime Profiles, Vol. 1: Episodes 1-37",Masashi Kishimoto,Naruto Anime Profiles #1,Anime episodes #1-37 fully covered! Original illustration poster by Masashi Kishimoto reproduced in anime style. Kishimoto answers questions.Production art of the anime. Full of special color illustrations. Secrets you need to know when watching the Naruto anime!,"Sequential Art,Manga,Media Tie In,Anime,Fantasy,Art,Comics",,Unknown,English,225.0,610.0,9.0,4.5,2006,Naruto Anime Profiles,1
14794,14712,"Nathan the Wise, Minna von Barnhelm, and Other Plays and Writings","Gotthold Ephraim Lessing,Peter Demetz,Hannah Arendt",,"Lessing was a playwright, scholar, poet, archeologist, philosopher, and critic. His genius is evident in the works collected in this volume, which includes the comedy Minna von Barnhelm, the tragedy Emilia, Galotti, Nathan the Wise, The Jews and related correspondence, Ernst and Falk: Conversations for the Freemasons, and selections from philosophical and theological writings.","Plays,Drama,Fiction,Philosophy,European Literature,German Literature,Religion,Classics",,Unknown,English,370.0,92.0,3.0,3.71,1991,,
6607,6582,Nathaniel,John Saul,,"For a hundred years, the people of Prairie Bend have whispered Nathaniel's name in wonder and fear. Some say he is a folktale, created to frighten children on cold winter nights. Some swear he is a terrifying spirit retumed to avenge the past. But soon . . . very soon . . . some will learn that Nathaniel lives still--that he is darkly, horrifyingly real. Nathaniel--he is the voice that calls to young Michael Hall across the prairie night . . . the voice that draws the boy into the shadowy depths of the old, crumbling, forbidden barn . . . that chanting, compelling voice he will follow faithfully beyond the edge of terror.","Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Supernatural,Paranormal,Ghosts,Adult",,"Nathaniel,Michael Hall,Janet Hall,Amos Hall,Anna Hall,Laura Hall Shields,Ryan Shields",Unknown,343.0,5446.0,160.0,3.84,1985,,
15907,15827,National Geographic Field Guide to the Birds of North America,"National Geographic Society,Jon L. Dunn,Jonathan Alderfer",,"This 5th edition features all species known to breed in North America, more than 960 in all. It is lavishly illustrated with specially-commissioned full-colour illustrationss, plus newly updated range maps and detailed descriptions.","Reference,Animals,Birds,Nonfiction,Environment,Nature,Science,Field Guides,Natural History,Ornithology,Biology",,Unknown,English,504.0,2233.0,99.0,4.38,2006,,
9817,9721,Nationalism Without Walls: The Unbearable Lightness of Being Canadian,Richard Gwyn,,"In Nationalism without Walls, Richard Gwyn argues that Canadians are in the midst of a crisis that has almost nothing to do with Quebec, and everything to do with the strains caused by the 'identity politics' of language, race, and gender, and by the inequalities caused by the global economy and neoconservative politics. If we come through this crisis, we could become the world's first postmodern nation.","History,Cultural,Canada,Politics,Political Science",,Unknown,English,336.0,12.0,1.0,3.33,1996,,
15702,15622,Native Son,Richard Wright,,"Right from the start, Bigger Thomas had been headed for jail. It could have been for assault or petty larceny; by chance, it was for murder and rape.,tells the story of this young black man caught in a downward spiral after he kills a young white woman in a brief moment of panic.,Set in Chicago in the 1930s, Wright's powerful novel is an unsparing reflection on the poverty and feelings of hopelessness experienced by people in inner cities across the country and of what it means to be black in America.","Fiction,Classics,Historical,Historical Fiction,Cultural,African American,Race,Literature,Novels,Academic,School,American,Banned Books",New York Drama Critics' Circle Award Nominee for Best American Play,"Bigger Thomas,Mary Dalton,Mrs. Dalton,Henry Dalton,Jan Erlone,Boris Max,Mrs. Thomas,Buddy Thomas,Vera Thomas",English,504.0,92626.0,3975.0,3.99,2005,,
